comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate
সালা মাদারটোস্ট আর জায়গা পাইলি না। আমার ভার্সিটি এর সামনে!  🤬🤬,1,1,0,0,1,0
আরে বলদা,1,1,0,0,1,0
এই বস না থাকলে তোরে জনগন এত দুচতে পারত না।,1,1,1,0,1,0
শেষ পর্যন্ত মার্ক জুকারবার্গরেও গোয়া মারা খাওয়াইলি?,1,0,1,0,0,0
সৌদিতে তেলের পাইপলাইনে বোমা না মেরে তোর হোগায় মারলে ভালো হতো।,1,0,0,0,0,0
সালা আবাল,1,0,0,0,1,0
শান্তির পুত তোর কেমন বচ রে হালা,1,0,0,0,0,0
বাপ ডাক,1,0,0,0,0,0
বহুবচন মার্কা কথা বললি মানে যে তোর কাছে আইবো তারেই  লজ্জাবোধ যে দুনিয়াত্তে উইঠা গেছে এইটা তোরে দেখলে বুঝা যায়,1,0,0,0,0,0
"হালার চাওনি টা দেখসো, ""মাইয়া খোর, মাইয়া খোর ভাব"" :-D",1,0,0,0,0,0
"তোরে আর কান হেলাল কে যদী সামনে পাইতাম, ঘোড়ার বাড়া দিয়ে ঠাপানো শুরু করতাম",1,1,1,0,1,1
মাঝ মাঝে নিজেকে আই এস এস এর মেম্বার বানিয়ে ফেলতে ইচ্ছে করে 🥺,1,1,0,0,0,0
একটা জুসের বোতল আর একটা স্প্রাইটের বোতল নিয়া বসছি কমেন্ট পড়তে,1,0,0,0,0,0
জিরো ফেসবুকের মজাই আলাদা অসভ্য ও অশ্লিল ছবি দেখতে ও হয় না,1,0,0,0,0,0
"একটি বাইঞ্চুদ, সারা জিবনের কান্না।",1,1,1,0,0,0
শুরু হয়ে গেছে শব্দ বোমার ঝড়😁😁😁,1,0,0,0,0,0
মান্দার পো,1,0,1,0,0,0
"তারা দুই বান্ধবী, দেখছোনি অবস্থাডা 😂😂",1,0,0,0,0,0
"খানকি মাগি তুর জাতের মায়রে খেলাইতে, সালি নডি.!😡😡😡",1,1,1,0,1,0
"বদনার পো, নাটকির পোলা,  হুলমারনির পুত,",1,1,1,0,0,0
মান্দার পোলায় ইদানিং বেসি জালাইতাছে,1,0,1,0,0,0
বেশ্যা🤭,1,1,1,0,0,0
কমেন্ট পরতে আইছি,1,0,0,0,0,0
তমি নিজেকে সেলেভ্রেটি বুজাও ?😊😊,1,0,0,0,0,0
চুদিরভাই😃,0,1,1,0,0,0
আজ ভদ্র হয়ে গেছি বলে বেচে গেলি😥😥😥😥,1,0,0,0,0,0
তোর লাইগা দেশে কাজের মাইয়া পাওয়া যায় না হ্লার্পো,1,0,0,0,1,0
"পডোটা দেইখা কিছুক্ষণের জন্য স্মৃতিশক্তি হারিয়ে ফেলেছিলাম। পাশে বসে থাকা আব্বুকে বন্ধু ভেবে বললাম ""দোস্ত বিড়ির প্যাকেট টা দে তো""। এখন আমার স্মৃতি ফিরেছে ঠিকই; কিন্তু এক কানে শুনতে পারছি না😢",1,0,0,0,0,0
তরে আমি একদিন শিওর ডায়রিয়া আক্রান্ত রোগীর জাইঙ্গা দিয়া পিডামু রে😡😡😡😠😠😠,1,0,0,0,1,0
যখন মন খারাপ থাকে তখন তোর পোষ্টের কমেন্ট পড়তে আসি....  তারপর অজ্ঞান হয়ে যাই 😖,1,0,0,0,0,0
কমেন্টস কোথায়? কমেন্টস পড়ার জন্য এসে দেখি কেও কমেন্ট করেনি ।,1,0,0,0,0,0
"ছেড়ির কানের ফুটা তর ফুটার তূলনায় কিচ্ছু না,  তরটা তো ব্ল্যাক হোল। 😂",1,0,0,0,1,0
তরে কি গালি দেমু গালিই মনে পরতেছেনা দামরার পো দামরা,1,1,1,0,0,0
চোদনার পুত বদনা তর হোগায় লাগামু ঢাকনা,1,1,1,1,1,0
কিরে মুরগি চুর গিটার পাইলি কই...  তর হুগা দিয়া তর গিটারের তার দেমু বয়রা জাবি পরে ময়রা.....  তরে খাওয়ামু তেল হাগবি দুমা....,1,1,1,1,1,1
"আমি ভক্সচোদ দেখিনি, আমি আরিপ কান কে দেখেছি।",1,1,1,0,0,1
ভাই তুই কিরে? এই গরমে পলিথিনের জ্যাকেট পিন্দা পিকাপ দিছস😐 আগে ভাবতাম তোরে মাইনসে কেন গাইল দেয়।আজকে বুঝছিরে। তোরে এই একটা কারনে হাজার বছর গাইল্লানো যায়♥,1,1,0,0,0,0
উপর থেকে নিচে কমেন্ট পড়বো রাতে এসে। এই পুতে মরে না কেন 😂😂😂 নডির পুতে কাউয়া লাগাইয়া পুড মারামু,1,1,1,1,1,1
"মাদারটোস্ট, গিটার তোর পুটকিতে দে 😖😖",1,1,1,0,1,0
বচ আমি আপনার বিগ ফেন। আপনার এই পিকে লাভ রিয়্যাক্ট দিয়ে নিজেকে দন্যমনে হচ্ছে  :p,1,0,0,0,0,0
মনে হচ্ছে একটা গাধারে প্যান্ট জ্যাকেট পড়াইছে কেউ।,0,0,0,0,1,0
"শয়তান , অসভ্য, ফাজিল, নোংরা, জানোয়ার ইতর, অভদ্র, বেয়াদব, বেঈমান, মুনাফেক, ম্যাড , কাফের, নাস্তিক, মুফিজ ও মুফিকার, আতেল, লজ্জাহীন , থাপ্পড় খাবি , কুত্তা, ভেরুশ , মোটা , মটকী , ফাক, বিচ , সান অফ বিচ , ননসেন্স , বাস্টার্ড , বলদ , গাভি , gay, ঘাঘু, চাংগা মাংগী, কিপটা, ফকির, কালাসনা , চাড়ালের বাচ্চা, ফকিরনি, দুষ্টু, বুদাই, মিছকা শয়তান, বাটফাকার, আকাশের লাও, শালা, পুটকি চুদি, মদন, মদখর, গাঞ্জাখোর , গাঞ্জাঢুকা, পাছামোটা, ভাগামোটা, মোটা ভাগা , ধনের আগা মোটা , হাবলা, কেবলা, হাব্ব্র, হাব্বর বদ, ভুস্কি মাগির পোলা, বদমাইশ, লম্পট, পাগলু, পাগলার বাচ্চা, হাউয়া পাগল , পাগস , পাগো, টিক টিকির ডিম, মুরগীর বাচ্চা, মুরগীর পুৎ, হালার পর হালা, কুত্তার দালাল , মাগির দালাল , শালার বাচ্চা , ননসেন্স, ইডিয়ট স্টুপিড, ভেনডি মাগী , ভেনডি মাগির পুত , লুইচ্ছা, গুয়া , গুয়া চাটা , গুয়া চাটা পোলা , কুত্তা, কুত্তার বাচ্চা, শুয়োর, শুয়োরের বাচ্চা, হারামজাদা, হারামি, একবীচি ,বগা , ঘোড়া , বূড়ূজ কালপেট, লাটু , ভুত চুদা , বেগুনচুদা, পাকসেনা চুদা , পাকসেনার চুদা খাইয়ে , রসুন চুদা , লাল কনডম , আবাল, লাটাই, হাওয়া হাওয়ার পো, মগা, নর্দমার মাগি চদা , ড্রেনের পিচেট, হাঁদা হাঁদারাম, পাগলাবাই, পামুস তুমুস, হামুস, মামুুস, কাউয়ার  কইলজা , লটি , বুদা , ভুতিনি , চন্দ্রিমা ভুতিনি , চুদমারানি, চোদনা, চোদনখোর , কাঁঠালচদা, ভগচোদা, পাকা গুয়া , চোদোন খাইয়ে, মাদারচোদের বাচ্চা. নেংটি কষাই , হারামখোর, মাগি জাতির পুৎ, তোর মায়রে, বাল, পাকি দালাল , বালের বাচ্চা, পোদমারান, নেংটা পাগল , লুইচ্ছার বাপ , কালাধন , চ্যাঁটের বাল , রেনডি, সালা , সালা পাকি , রাজাকারের ধন , রাজাকারের চুদা খাইয়ে , তেল গুয়া , ভগচুদা , ভগচদা, নিগ্রোচদা, পোদখোর, জাউড়া, জাউড়ার পো, লালবিচি , তিন বিচি, হাগা , সুছে না , রশমোছা, ছাগলচদা , রাম ভোদাই , বাইনচোদ , লটি মাগি , বেশ্যার বাচ্চা বেশ্যা, গরিবেরপো, নটির পো, বেশ্যাখর, বেশ্যার লাও , খানকি, খানকি মাগি, পচা বুনি , চ্যাপ্টা বুনি ,থাল্লা বুনি , শুকনা বুনি , কালা বুনি , রাম বুনি , হা করা হোগা , শুকনা পাছা , শুকনা লেওরা , কাটা লেওরা , ভগা , ভগুলদার , ভাগ্নি চুদা , ধলতা মাগি, চুদমারানি, মান্দার পো, হুগা গুয়ারপো,বান্দি বান্দির পো, পুটকির ভিত। 😂😂😂",0,0,1,0,1,0
