comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate
"Salman bhai,amar kache khobor ache. Tomar DOHS er bashay, jeta Avenue 1 er 149 number house, oikhane naki eid er din duita nengtu meye pregnant hoye dhuke bolbe tmi oder baba ?.  Ektu shabdhane theko bhaia.  Love you ?",0,0,0,0,0,0
"Nijer sathe arong k tulona koro? Arong o brand arong theke sobai kena kata kore,Tumi o ki brand?tomake o ki sobai kine?",0,0,0,0,0,0
Autistic der upor doya Kore keu boycott Kore nah! Kintu ekhn tomr sobai khilli uraabe ?,0,0,0,0,0,0
R ek madarchod ???...tor j follower komsilo vhuila gesos shala maiakhor...,1,1,1,0,0,0
Tomare boykot korle moja pabe manush kmne.  Binodon er jnno raikha dise jonogon bojhonai baperta ?,0,0,0,0,0,0
"Aarong*   halay nijei banan vul kore gramer chachato vai der takla vashay pochanor jonno video banay, Allah'r gojob poruk tor upor!  ?",1,0,0,0,0,0
Sorry bro.but arong nijeke boycott korar joggota rakhe kintu tumar toh kamla khatar o joggota nai! Afsos r afsos ??,1,0,0,0,1,0
Jessia tumi kutai?  salman ke bolo valo hoite..naile...ore gulistane loiya bainda rakhmu!,0,0,0,0,0,0
Rojay dhorle ja hoy ar ki kije bole nijeo jane na aise amr music artist ta baaal da amr shauwaa???,1,0,0,0,0,0
Apnar chobi na diye music er ekta cover/poster share dile valo hoto for promo.,0,0,0,0,0,0
"Bhai pls tmi gaan banaiyo na, make music platform a better place!",0,0,0,0,0,0
ai khane akhon onkai ase tara apk baje kotha bolbe but blv you are the best???????,0,0,0,0,0,0
Hoga mari?And Respect From Uganda,1,1,1,0,0,0
Just ow ... Bolar vasa naih..onek sundor sundor kotha bolecen vaih??..  .... Apnito amdr idol?,0,0,0,0,0,0
� panjabi porle  naki meye ra crush khaay �!!!,0,0,0,0,0,0
Meyera atto pagol hoye jay nai goru chagoler upor crush khabe ??????,0,0,0,0,0,0
Plz sobai post bujhe react korun!? Oni ekjon narii r ekjon vodro narike respect diye kotha bolun ? dhonnobad?,0,0,0,0,0,0
Kase aso na  Aro kase ashona? Different look a tumi Bar bar asho na????,0,0,0,0,0,0
Panjabi ta arektu loose ba tomar physic arektu joss hole moja hoto. But bhalo carry on. Uncle aunty k salam dish. Rojai bashai ay dwst ekdin?,0,0,0,0,0,0
jara bje bje com kre tara nijer k ki vabe...gali dilei vlo manus howya jay nh rojar mash but manus mukher vasa atto ta nich j ki blbo,0,0,0,0,0,0
attw natok er ki ache bhai? Download VPN and enjoy yourself  but Bangladesh er manush noob aktu porn er jonne rape e kore fele ?,1,0,0,0,0,1
Apni e to pornstar?? apnareo ban korle may shob thamte pare??,1,0,0,0,0,0
Tonight�s inbox.  1. Jao namaj poro  2. Amar jonno doa koiro,0,0,0,0,0,0
Tmi etto vlo kino?? Aaj jdi tmi amare add korta taile kintu inbox e amar kach tekeo eta shunar shujog kintu tmr hoito? But you miss it??,0,0,0,0,0,0
"Namaj pora,Dua kora to vala jinish, Gainja khawar kotha to r koise na..",0,0,0,0,0,0
Bangali be like*  -kothar majhe tik tiki dakle oi kotha ta sotto!!???,0,0,0,0,0,0
Amr jonno dua korio? ami jeno HSC paar korte pari...namaj poro...jao..:'v,0,0,0,0,0,0
Tomar akhane comment korte manush jei poriman a effort dey.. ato effort onno jaygay diley ki j hoito just thinking ?,0,0,0,0,0,0
Vai Tmi amr Jnno Best akjon Person ! Ami alwes ei Tmky Follow kori ! So Vai Nxt Time Thaika ja korbah Amar Kotha Chinta koira Koiro cz Tmi amar sob kaj er inspireson??,0,0,0,0,0,0
Inshallah tor jonno doa korbo.  jesiar shei dokhina Batash er Karon e tor hair noshto hoye gese seta jno thik hoye Jay..... ??,0,0,0,0,0,0
Accha Vai jara Shab-e Barate Salman vaiyar post e shref Hater hishebe galagali kortesen....Koy raqat Namaz porsen!?+Eigula halal!?,0,0,0,0,0,0
Ho  Tomare abar keo massage dei  Tao abar dhormo kormo korte Shala joke o hoi nai eta,0,0,0,0,0,0
Hahahahhaahahahahaa beeeeesstttt,0,0,0,0,0,0
Ae page a akhn report marbo  Thanks for sharing,0,0,0,0,0,0
Sei moja pailam...... But onk kosto hoy Salman akhn ar vid kora na bole..... Plz bro Salman plz plz come back....,0,0,0,0,0,0
Salman tomi gd hoye sobar majhe fire asho... Vlo bashbe sobai tomak plz come back.....,0,0,0,0,0,0
salmannnnnn ghumaaooooo tohhhh?,0,0,0,0,0,0
APNAR MOTO HASSOKER. AJ KAAL APNAR SEI PRANK PAW JAI NA . AME ONEK MISS KORE,0,0,0,0,0,0
Faltu akta???,1,0,0,0,0,0
Sala gumah toh,1,0,0,0,0,0
amin saheb er mejaj ekso ekso ?,0,0,0,0,0,0
eigula ki re vai?,0,0,0,0,0,0
Fohinni ,1,0,0,0,1,0
joss chilo,0,0,0,0,0,0
Thik,0,0,0,0,0,0
valo,0,0,0,0,0,0
Hahha,0,0,0,0,0,0
 #punjabi porle emon hoitona.,0,0,0,0,0,0
Direct bollei paro tmi akta chele k jor kore goya mere diye or panjabir opor blame dite chacco .. ?,1,1,1,0,0,0
"Wait wait...eto gali daua thik na....  ?????? ?????? ???,  ????? ???? ???????????, ??????????, ?????????? ? ????????????? ?? ??? (???????, ????? ?? : ????)",0,0,0,0,0,0
Ei first apnr post e love react dilam.Ekdom thik bolsen...... Zara ajaira react kortase tarai rape er chintay thake,1,0,0,0,0,0
Correction koro bhai. Tumi rape korba ki diya bolo j tmk rape korbe. ?,1,0,0,0,0,0
Tmr valo kaj r jnno tmr fan hobo r khrap kaj dekhlei tmk gali dibo aita kmn kotha.. Alwys e tmr fan thakbo,1,0,0,0,0,0
apne bisexual ? bepar nah. apnar fan base andolon korle bd te eta sikriti dibe govt. ?? apnar bisexual fan base niye andolone neme porun ?,1,0,1,0,0,0
?gan ta khub nais lagse? ?music video te 2 ta apu na thkle aro valo hoto? Indian law pass korse Bangladesh nah??,0,0,0,0,0,0
Ami bujhlam na ai gan tar vdo teh prb ta ki!! ? j desher manush cmnt a aisa aivabe gali galaj kore tara abr aisob vdo k oslil bole ???,1,0,0,0,0,0
Its complicated short flim tah toh r realise korlen nah vai,0,0,0,0,0,0
Vabis nah tora valobasha view day. tora haha react dawaer jonno ase. Amer moto.,0,0,0,0,0,0
Ahah? Video lage na vaya amder Lyrics tai drug er Moto. #brownfish ?,0,0,0,0,0,0
"salman to salman I,,,, bangladesh e tomar moto youtuber ar kokhono honena,,,,,love you boss,,,,,rubayet+salman",0,0,0,0,0,0
Salman bhaiya tumi chalaiya jaw eirokom video aro chai jano tomare manus basi basi juta mare r Facebook kitipokher kache anurod roilo jate juta react chalu kore or post e juta react chara kono react dite mone chay na????,0,0,0,0,0,0
"Gotokal comment korsilm song er bpr a,ajke salman apur ??? ???? ????? inbox a boltese Salman best...bujhlm na..inbox a bolar ki ase...Srabuni Jahan Tonni?",1,1,1,0,0,0
 Top Notch ekta content chilo,0,0,0,0,0,0
Tumi ovodro hoila kmne.......a kicu hoye gelo tmi jeciyar pacha 1 inc boro korte paro ni.....abar ovodro......hahahaha,0,0,0,0,1,0
Ami drugs er moto .... baaki tuku video te,1,0,0,0,0,0
Eikhane jotto commenter ra ace sob koita abal. Toder ki kew koice comment korbar??  Parle unfollow kor Khaicchor er dol,1,0,0,0,1,0
Ami ekhon university jaoar jonne ready hobo naki comments  gula porbo .. Amar ajke quiz o ache  .. Salman Muqtadir bhai mogar mogar(mojar) kute kute (cute)comments gula highlights koren :),0,0,0,0,0,0
�Ami DRUGS er moto. Keo chaayna amake niye taader life and time noshto hok.,1,0,0,0,0,0
Comment a sobi galagali kore agula koira ki hoybo parle salman bayer moto kew kisu achieve koira theakha tarpor take kisu kois..,0,0,0,0,0,0
Onk a galagali krtasa vai tra tg familyr putki ta angul da salman vai ar pison laiga tg lav ta ki,1,1,1,0,1,0
Akhn bongo te dhukar dhanday asa.... Amader muqtadir vai ..??,0,0,0,0,0,0
Accha Vai tumar post e etto ha ha ha react pore Kno?,0,0,0,0,0,0
VAI...Salman apnare dekle hingsha hoy apnar kaj gola onk valo bt maje maje chotiya typer kiso kaj koren mone hoy ai buji apner hugay kew bas dilo...,1,1,1,0,1,0
Salman vi tmi asolei joss akta manush mentality onek strong bro tmr,0,0,0,0,0,0
chesra salman ktto bar love you bllm replay dili na ?,1,1,0,0,1,0
"Tmi baal er motho, bakituku amr jainga te?",1,0,1,0,1,0
Ami onek sad. People hate me. Amar Khub kharap laage.,0,0,0,0,0,0
eto lifeless keno tumi? shala -_-,1,0,0,0,1,0
Manus er chinta chetona emn hole ja hoi r kih ? tara comment kore binodon pete kintu celebrity jaigai general kew thakle tr jnno comment gula onk kharap hto life hell korar mtn ?,0,0,0,0,0,0
Vai hate korbei karon hatters na thakle aj kew top YouTuber hote parto na tomi tomar moto agiye jaw #best of luck?,0,0,0,0,0,0
  Amk hate korar moto kew asen?  Thakle reply diyen. ???,0,0,0,0,0,0
gali dou kn ?,0,0,0,0,0,0
golper moto ki mone thakbe sob? naki hariye jabe sob kichu??,0,0,0,0,0,0
Sotti tay.....,0,0,0,0,0,0
faltu,0,0,0,1,0,0
Eta poro,0,0,0,0,0,0
osadharon ekta golpo porlam..writter ar ID link powa jabe????,0,0,0,0,0,0
Darun,0,0,0,0,0,0
Aei pager prottek ta post amer vison pochonder. Khub valo chilo,0,0,0,0,0,0
Sobai nijeke niyei vabe keu Next generation niye vabena re vai ?? ,0,0,0,0,0,0
Jahid mamu France or e news hasa ni?,0,0,0,0,0,0
Amader aishob kichu e lagbena bhai.amader ase mohan chetona.shokal bikal 2 bela niyom kore chetona gule gule shobot khabo.tai to korsi desh shadin ar por taki,0,0,0,0,0,0
Amra fol vog na korlen amader vobissot projonmo humkir mukhe......,1,0,0,0,0,0
osthir????,0,0,0,0,0,0
Are vai onner gf k kn biye krlo,0,0,0,0,0,0
"Sbai etai bole,public kno kichu kore na.public er safety ki keo dibe?je public ei protest korbe,tar porer moment ei public rifat er jaigai jabe",1,0,0,0,0,0
Upnar leka ami sob somoy pori ... balo lage upnar leka... keep it up.. go ahead....... Thns,0,0,0,0,0,0
Dese kono Niyom nai ain nai ase shudu khomotar dapot Allah jenu oder bicar kore,1,0,0,0,0,0
amader deser ain sinkola na thaker karone aj ai porinoti nijer des boltew garna hoi,1,0,0,0,0,0
bah vai!,0,0,0,0,0,0
" osadaron ,, e jonnoi to extreme noise all time  best  ????????",0,0,0,0,0,0
eta ki shotti?0,0,0,0,0,0,0
 amra..... Ami tamim ??,0,0,0,0,0,0
 ami tamim category????,0,0,0,0,0,0
bes chilo,0,0,0,0,0,0
Khubi valo laglo???,0,0,0,0,0,0
Onk balo hoycha...... choker pani ase gacha bai.,0,0,0,0,0,0
sotti khov valo cilo.,0,0,0,0,0,0
Khubi valo laglo,0,0,0,0,0,0
best likcan..,0,0,0,0,0,0
Jotheshto shundor ekta golpo..ar golper chole onek shikkha,0,0,0,0,0,0
 bhai poren taile apnio,0,0,0,0,0,0
Ki ek obstha,0,0,0,0,0,0
awesome.. valo laglo,0,0,0,0,0,0
 vai ei post deikkha jdi kw inspired hoy......taile bki da r na koilm....,0,0,0,0,0,0
Best cilo bhai,0,0,0,0,0,0
"Valovasa roilo.bangladesher cricket ke jevave represent kora hoy football ke temon vabe represent kora hoyna,tai hoyto tara backdate ei theke jay.foot ball ke choriye dewa hok banglar protiti konay.emon soto soto jamal Bhuyan ache edeshe.",0,0,0,0,0,0
 ektu por,0,0,0,0,0,0
Bhai post ta boost kore den ??,0,0,0,0,0,0
dekh tor triangle love.. ,0,0,0,0,0,0
Kotha kinto sotti ??,0,0,0,0,0,0
"Akjon popular hola ,kicu jelous people ata tolerate korta para na ...  Kono na Kono khut bar korar try Kora ..   Ai jonnoi bola .. Bangladesher manush gunir kodor korta Jana na",0,0,0,0,0,0
vaidy.....mehjabin er natok dekho to.....kisuta kanna koro.... ????,0,0,0,0,0,0
kanna chole ashlo .sotti sobai jodi sobar pashe darato duniyata onek sundor hoto,0,0,0,0,0,0
amar pokkho theke lekhika ke ekta thanks deben....,0,0,0,0,0,0
Valo laglo?,0,0,0,0,0,0
Ki sob golpo..shudhu shudhu somoy noshto..,0,0,0,0,0,0
"he he.. esob post porle hasi ase,kew lekhe meyeder dukkher kotha,kew likhe cheleder dukkher kotha...",0,0,0,0,0,0
 keu jate hat na dey...??,0,0,0,0,0,0
dekh obostha...,0,0,0,0,0,0
ki ekta golpo,0,0,0,0,0,0
tmr future ???? vuri samlaia cholba ??,1,0,0,0,0,0
Attempt niso kono din ? Tomar to abar vorsha nai ! Naam o tou tomar sathe mile ?? ,0,0,0,0,0,0
 udvot,0,0,0,0,0,0
Kafi Rehan bhaia!!! Jaid Jim er future!,0,0,0,0,0,0
Kiso osamajik Kotha??????,1,0,0,0,0,0
Right.apnar sathe puro ek mot.amro 2 meya ache tader o ami a vabe daroan er moto pahara do jano kono janoar er chok na pore oder opr.,0,0,0,0,0,0
dekh??  ,0,0,0,0,0,0
500 kore 2ta normal print er 3pis basay pathai dis to...goriber shopping... ?,0,0,0,0,0,0
asole sariter dam 1500 ordhek lose khaice sure....ora jane 5000 blle 3000 hzr blbe r 3000 blle 1500 ,),0,0,0,0,0
akdom amar moto,0,0,0,0,0,0
 Colo akdin shopping a jai ????????,0,0,0,0,0,0
Emon perai amio achi kin2 ki korbo buje uthe parchina,0,0,0,0,0,0
Ami mone kori sontan jodi oporadh kore tar jonno maa baba 50% doshi,0,0,0,0,0,0
Allahr kosom vule tag korsi ,0,0,0,0,0,0
"Sei extreme noise jonhon thake suru tokhon thake  achi,, sob osadabor lekha porai jacche ,,, aj ow porlem,, wow    Thanks ",0,0,0,0,0,0
Shotti likhata osadharon.,0,0,0,0,0,0
poro aita ,0,0,0,0,0,0
Akto kosto koira por ,0,0,0,0,0,0
Ananda Anabil ki obosta bro ? biyer dawat paile kintu miss dewa jabe na . ar ekhno bhor 5 tay tore phn dey nato? :v,0,0,0,0,0,0
"poro ??
",0,0,0,0,0,0
por ,,0,0,0,0,0
 kichu mone pore??????????,0,0,0,0,0,0
 bro ei likhata sera chilo apner ??,0,0,0,0,0,0
  tor obosta ola oile oito pare ??,0,0,0,,0,0
 tor jibon theke neya ??,0,0,0,0,0,0
 eta poro,0,0,0,0,0,0
 Mair khabi .  Dhur,0,0,0,0,1,0
Haslm khub haslm,0,0,0,0,0,0
ami behush,0,0,0,0,0,0
Ek shomoye amio bujhaitam nijeke nah bisshash e shob????????,0,0,0,0,0,0
eto josh kemne hoy,0,0,0,0,0,0
Sagor Askar tomar baccha ei kahini korechilo na bondhu? vabir haat e sedin ki mair tai na kheyechile :v,0,0,0,0,1,0
 mon valo koro ??,0,0,0,0,0,0
ha ha ha,0,0,0,0,0,0
 bhi Shabdan thakio ??????,0,0,0,1,0,0
\ er pichone jemne lagsen apne!   ??????,1,0,0,0,0,0
onk moja paici a,0,0,0,0,0,0
Apnaka onak thanks.,0,0,0,0,0,0
MAGIRPOLA,1,1,0,0,1,0
bodarpola,1,1,0,0,1,0
 ha ha ha kiya dialogue????,0,0,0,0,0,0
Chokher pani ehon koi rakhi...????anonde je pani joima geche ga...??,0,0,0,0,0,0
 vai sotti naki???,0,0,0,0,0,0
Aha re lojja,0,0,0,0,0,0
Cader der thatta kora hoise?,0,0,0,0,0,0
Sadhon,0,0,0,0,0,0
 Khan ki obostha? :D,0,0,0,0,0,0
vai ... Binodon nen!! ,0,0,0,0,0,0
kothin akta post at least bcs system k bash deoar moto akta bash..ae bcs system tai batil kore deoa ucit...engr hoa jai police r doctor hoa jai magistrate...angul fule kola gach howar moto bepar...eta Kora ucit subjective kichu,1,0,0,0,0,0
Vai mon thika boltesi shei lagse lekha ta,0,0,0,0,0,0
 tr jnno ak balti afsos,1,0,0,0,0,0
 ki korlaaaaa miaaaa,0,0,0,0,0,0
 Eita ki chilo?????,0,0,0,0,0,0
 ki valo likhsis vai???,0,0,0,0,0,0
eida ki chilo xD,0,0,0,0,0,0
 tumi ar bia korte parla na...,1,0,0,0,0,0
Ore kahini...... Fb e ID remove koira bia korte jamu,0,0,0,0,0,0
Golpota chole. Kintu vai tar boyos bollen 62. R sonsar korse 41. Abar biya hoise 15.16 bosore taile kono mil to pailam na,0,0,0,0,0,0
Bhai ki bolbo bhasa harai pelci,1,0,0,0,0,0
amon akkhan biya ami o korte chai ????????,0,0,0,0,0,0
Hoite pare kintu! ??,0,0,0,0,0,0
Orey shushu re??,0,0,0,0,0,0
xoss,0,0,0,0,0,0
  valo kicu korte khoma sundor na holeo chole??,0,0,0,0,0,0
valo silo,0,0,0,0,0,0
0Vai haste haste sesh.,0,0,0,0,0,0
 amar eirokom ekta ram chagol chai! ??????,1,0,0,0,0,0
 pore dakh. Hahahahaaa,0,0,0,0,0,0
 ota foria dekho je funny,0,0,0,0,0,0
Esfar Tahmid Milon por valo lagbe,0,0,0,0,0,0
Balo hoichy,0,0,0,0,0,0
 ami ar amar jamai,0,0,0,0,0,0
 sule thik same dst????,0,0,0,0,0,0
 beparta dekho... ??????,0,0,0,0,0,0
 Haste haste moris na amr ??,0,0,0,0,0,0
baaler voxod er golpo ??,1,1,0,0,1,0
 por eida togo vaggeo jno emon iii poree??????,0,0,0,0,0,0
 amra kintu onk vodro pap jeno na hoy amdr dara ??,1,0,0,0,0,0
 dekhen r bhaben bhabi emon hoile kamon hoito...????,0,0,0,0,0,0
Jannatul Arpi TA aita por ar poira ko kaar loge mile ????????,0,0,0,0,0,0
 moja pabi,0,0,0,0,0,0
How amazingly people can be brainless in this era eta vebei amr kosto hocche!!!,1,0,0,0,0,0
" shono,  vuleo eigula korbana ??",0,0,0,0,0,0
ahare bechara,1,0,0,0,0,0
Ananto Ahad tor bou emon hobe,0,0,0,0,0,0
 Eishob Ki porlam ami Bechara to onek koshte ache ???????????????????????????????? Erokom hole ki cholbe,0,0,0,0,0,0
 tomar kopal e kharabi ase!!??????  ,0,0,0,0,0,0
Oshadharon ??,0,0,0,0,0,0
apu dekho??,0,0,0,0,0,0
"Nam ""Pagoler heda mohajon"" dis, arekta hole.",1,0,0,0,0,0
haha...mojar silo,0,0,0,0,0,0
vai amader  barite akta onustan ace apnaDer dawhat roilo.......london take amar vai asece,0,0,0,0,0,0
Bangladesh hoile apnarai age galita diten??,1,0,0,0,0,0
aita ki banano golpo na reality ?,0,0,0,0,0,0
channi ar lokjon onek manobik,0,0,0,0,0,0
 hasa ni?,0,0,0,0,0,0
Khub valo,0,0,0,0,0,0
 ei page ta follow kor.,0,0,0,0,0,0
Nostalgic hoye gelam.,0,0,0,0,0,0
upopadyo 23.  Jur sale za ase  bejur sale ta asena,1,0,0,0,0,0
School life e fira gelam....??,0,0,0,0,0,0
 Class 6 -10 katiye diyechi,0,0,0,0,0,0
bou amr jutishi na holei holo...????,0,0,0,0,0,0
writer id ta jana thakle janaben plz,0,0,0,0,0,0
" tor bukher majhe til ase,character less ??????",1,0,0,0,1,0
Pearl Drops f Dekho toh til kothay kothay ache,0,0,0,0,0,0
Darrrruunnn ????????????????????????,0,0,0,0,0,0
 tor student tor loge emn kore na to? xD,0,0,0,0,0,0
lame bt best   hasanor jonno lame ei valo ??,0,0,0,0,0,0
Ei post ta extreme noise er standard er sathe gelo na...,0,0,0,0,0,0
Erkm kn hoy? ????,0,0,0,0,0,0
Onoboddho,0,0,0,0,0,0
Onek valo silo likhata ??????,0,0,0,0,0,0
Por eita..shundor ,0,0,0,0,0,0
ami toh kicchoi bojtase nah,0,0,0,0,0,0
haha.. ki din ailore..,1,0,0,0,0,0
Abal bangali bole kotha,1,0,0,0,1,0
Moja pailam??????,0,0,0,0,0,0
osthir sundor..lekha..,0,0,0,0,0,0
Sundor :),0,0,0,0,0,0
Chorom binodon!!!!????????????????,0,0,0,0,0,0
josh chilo ??????,0,0,0,0,0,0
Hahahahaha plastic er chulkani hat ??????????,1,0,0,0,0,0
vlobasa amn hole.. chokhe jol chole ase :'( :p,0,0,0,0,0,0
"Darun, osadharon golpo",0,0,0,0,0,0
Valo chilo ??,0,0,0,0,0,0
Hasbo na kadbo na phone dure kothaw chure fele dibo vebe passina.   Anyway we want justice!,0,0,0,0,0,0
Duniyai kicu holei victim blame beshi hoi...cele hok ba mey.... :(,1,0,0,0,0,0
Just wow cilo likata????????,0,0,0,0,0,0
vai kotha sotto.???,0,0,0,0,0,0
Amiooooo,0,0,0,0,0,0
"Cheater meye somajey komna...Meye boley maf kore dewar kisu nai..cheater is only cheater it has no gender??
",0,0,0,0,0,0
Are kisu din por shob university eie rokom hobe......,0,0,0,0,0,0
haste haste more gesi,0,0,0,0,0,0
Valo lagche.... Dagaye den...,0,0,0,0,0,0
Atai bangladesh.akhane mohan chetona bastobayon kora hoyesa.Ar ki chai.,0,0,0,0,0,0
Ei ek story puro sob jay gay.... Writer to robi thakur hye jacce,0,0,0,0,0,0
Onk onk vlo laglo,0,0,0,0,0,0
O Allah amr kolijai laglo!!!,0,0,0,0,0,0
Cls 5a Ami English e 92 paisilam...,0,0,0,0,0,0
Taokey tokiey kao suki soy na,0,0,0,0,0,0
Top fan na but 14 theke achi.,0,0,0,0,0,0
Ha valou hoi,0,0,0,0,0,0
Darun....onnno jogote cole gelan.. ??,0,0,0,0,0,0
hmmmmmm eta e baba,0,0,0,0,0,0
Dada Hoi picci tar   eXtReMe NoIsE,0,0,0,0,0,0
" bhai, dekhen to bepar ta!!",0,0,0,0,0,0
bastobota theke jokhon golpo uthe ase sey golpe onno rokom ekta feeling kaj kore ja prokash korar vasha thakena... ??,0,0,0,0,0,0
Khub Mon choya golpo... Chomotkar ekta movie kora jabe...,0,0,0,0,0,0
Khub vall lagse...poro tmro valo lagbe Sanghoti ,0,0,0,0,0,0
poira dkis....,0,0,0,0,0,0
Valo manusher likha valoi hoy..????,0,0,0,0,0,0
"Bah, valo lagche!! bapar ta atae...??",0,0,0,0,0,0
Prothom 2 para porei bujhte parsi this is mighty mustain,0,0,0,0,0,0
Golper finishing ta shurutai bujhe gasilam,0,0,0,0,0,0
extreme thrills er taste pelam!!!,0,0,0,0,0,0
60% copy kora??????,0,0,0,0,0,0
Salman tahseen re chode nah tbuo tahseen always salman k pondanotey besto thake ?,0,0,0,0,0,0
"Bro, 18 koti manus er majhe 5 lakh holeo fan ache tumar,,, oder jonno ontoto mon ta valo rakho.",0,0,0,0,0,0
"Vai eita sotti je,,ekdin jara tomak onek valobasto tara ekhun gali dicce,,tobe ami tomar onek boru fn ,,tomi mone rekhu tik ager jaygata abar sobar kace fire paba...see you time...",0,0,0,0,0,0
jara life a kichu achieve  krte pare na sudhu  famaous hobar lov a  apnk bad cmnt kore.bt amr moto apnar onk fan aca vai?,0,0,0,0,0,0
Eikhne kicu meye comment korbe.    Wow u really smart ? hate korok sobai Ami love u kori ? love u salman   Bokchoda ra Jane na ??text diye aro kase niye asbe,0,0,0,0,0,0
"Salman Mohammad Muqtadir vi 200 mayaa r lagiao,,, soti putro abdulla sajsen,,,RIP",1,0,0,0,0,0
Jara boltechen salman luccha salman kharap taderke boli salman ki apnader ponga marche j tar post er comments box a aisa jaurami kortachen,1,1,0,0,0,0
tmi amr idol ,0,0,0,0,0,0
tmi valo nah ,0,0,0,0,0,0
putki chatba ,1,1,1,0,0,0
tmi amr pothom sokal ,0,0,0,0,0,0
kemon aso j ,0,0,0,0,0,0
vara kintu onk ,0,0,0,0,0,0
dat majo ,0,0,0,0,0,0
mokhe gondho,1,0,0,0,0,0
boda kou ,1,1,1,0,0,0
shetar pola,1,1,1,0,0,0
golper moto ki mone thakbe sob? naki hariye jabe sob kichu??,0,0,0,0,0,0
Sotti tay.....,0,0,0,0,0,0
faltu,0,0,0,1,0,0
Eta poro,0,0,0,0,0,0
osadharon ekta golpo porlam..writter ar ID link powa jabe????,0,0,0,0,0,0
Darun,0,0,0,0,0,0
Aei pager prottek ta post amer vison pochonder. Khub valo chilo,0,0,0,0,0,0
Sobai nijeke niyei vabe keu Next generation niye vabena re vai ?? ,0,0,0,0,0,0
Jahid mamu France or e news hasa ni?,0,0,0,0,0,0
Amader aishob kichu e lagbena bhai.amader ase mohan chetona.shokal bikal 2 bela niyom kore chetona gule gule shobot khabo.tai to korsi desh shadin ar por taki,0,0,0,0,0,0
Amra fol vog na korlen amader vobissot projonmo humkir mukhe......,1,0,0,0,0,0
osthir????,0,0,0,0,0,0
Are vai onner gf k kn biye krlo,0,0,0,0,0,0
"Sbai etai bole,public kno kichu kore na.public er safety ki keo dibe?je public ei protest korbe,tar porer moment ei public rifat er jaigai jabe",1,0,0,0,0,0
Upnar leka ami sob somoy pori ... balo lage upnar leka... keep it up.. go ahead....... Thns,0,0,0,0,0,0
Dese kono Niyom nai ain nai ase shudu khomotar dapot Allah jenu oder bicar kore,1,0,0,0,0,0
amader deser ain sinkola na thaker karone aj ai porinoti nijer des boltew garna hoi,1,0,0,0,0,0
bah vai!,0,0,0,0,0,0
" osadaron ,, e jonnoi to extreme noise all time  best  ????????",0,0,0,0,0,0
eta ki shotti?0,0,0,0,0,0,0
 amra..... Ami tamim ??,0,0,0,0,0,0
 ami tamim category????,0,0,0,0,0,0
bes chilo,0,0,0,0,0,0
Khubi valo laglo???,0,0,0,0,0,0
Onk balo hoycha...... choker pani ase gacha bai.,0,0,0,0,0,0
sotti khov valo cilo.,0,0,0,0,0,0
Khubi valo laglo,0,0,0,0,0,0
best likcan..,0,0,0,0,0,0
Jotheshto shundor ekta golpo..ar golper chole onek shikkha,0,0,0,0,0,0
 bhai poren taile apnio,0,0,0,0,0,0
Ki ek obstha,0,0,0,0,0,0
awesome.. valo laglo,0,0,0,0,0,0
 vai ei post deikkha jdi kw inspired hoy......taile bki da r na koilm....,0,0,0,0,0,0
Best cilo bhai,0,0,0,0,0,0
"Valovasa roilo.bangladesher cricket ke jevave represent kora hoy football ke temon vabe represent kora hoyna,tai hoyto tara backdate ei theke jay.foot ball ke choriye dewa hok banglar protiti konay.emon soto soto jamal Bhuyan ache edeshe.",0,0,0,0,0,0
 ektu por,0,0,0,0,0,0
Bhai post ta boost kore den ??,0,0,0,0,0,0
dekh tor triangle love.. ,0,0,0,0,0,0
Kotha kinto sotti ??,0,0,0,0,0,0
"Akjon popular hola ,kicu jelous people ata tolerate korta para na ...  Kono na Kono khut bar korar try Kora ..   Ai jonnoi bola .. Bangladesher manush gunir kodor korta Jana na",0,0,0,0,0,0
vaidy.....mehjabin er natok dekho to.....kisuta kanna koro.... ????,0,0,0,0,0,0
kanna chole ashlo .sotti sobai jodi sobar pashe darato duniyata onek sundor hoto,0,0,0,0,0,0
amar pokkho theke lekhika ke ekta thanks deben....,0,0,0,0,0,0
Valo laglo?,0,0,0,0,0,0
Ki sob golpo..shudhu shudhu somoy noshto..,0,0,0,0,0,0
"he he.. esob post porle hasi ase,kew lekhe meyeder dukkher kotha,kew likhe cheleder dukkher kotha...",0,0,0,0,0,0
 keu jate hat na dey...??,0,0,0,0,0,0
dekh obostha...,0,0,0,0,0,0
ki ekta golpo,0,0,0,0,0,0
tmr future ???? vuri samlaia cholba ??,1,0,0,0,0,0
Attempt niso kono din ? Tomar to abar vorsha nai ! Naam o tou tomar sathe mile ?? ,0,0,0,0,0,0
 udvot,0,0,0,0,0,0
Kafi Rehan bhaia!!! Jaid Jim er future!,0,0,0,0,0,0
Kiso osamajik Kotha??????,1,0,0,0,0,0
Right.apnar sathe puro ek mot.amro 2 meya ache tader o ami a vabe daroan er moto pahara do jano kono janoar er chok na pore oder opr.,0,0,0,0,0,0
dekh??  ,0,0,0,0,0,0
500 kore 2ta normal print er 3pis basay pathai dis to...goriber shopping... ?,0,0,0,0,0,0
asole sariter dam 1500 ordhek lose khaice sure....ora jane 5000 blle 3000 hzr blbe r 3000 blle 1500 ,0,0,0,0,0,0
